City,CityCode,District,DistrictCode,Ward,WardCode,Level,English,FullAddress,name,formatted_address,place_id,reference,id,geometry_location_lng,geometry_location_lat,geometry_viewport_southwest_lng,geometry_viewport_southwest_lat,geometry_viewport_northeast_lng,geometry_viewport_northeast_lat,types,center_lat,center_lng,radius
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã An Phú,27502,Xã,,Xã An Phú Huyện Củ Chi Thành phố Hồ Chí Minh,An Phú,"An Phú, Củ Chi, Hồ Chí Minh, Vietnam",ChIJw7gJ7BozCzER2vqUhiaonBM,CmRbAAAAVjehPlh1I68nisgvS5PKxK8tr8XUXMpOLyzdEKNnwIJadlGgoXTStjm7j7tNnWSFmAHn6bvpEI8Op2rBlSzvkSLzbx2wmrCgtZn-Z4ST4eUGCJoDPwPSDsSAotLWoSa6EhCUNu18TM2ABVd59XqWiVeaGhRruzFbqvS6zWdtdpLJeQnmoAT9uQ,54ffbc4fafd5ca8318d1de5b38f89df94e1bbaf4,106.4994889,11.1168711,106.4749432,11.0852171,106.527729,11.1450137,"sublocality_level_1,sublocality,political",11.1151154,106.5013361,4395.660592754893
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Trung Lập Thượng,27505,Xã,,Xã Trung Lập Thượng Huyện Củ Chi Thành phố Hồ Chí Minh,Trung Lập Thượng,"Trung Lập Thượng, Củ Chi, Hồ Chí Minh, Vietnam",ChIJr3kwsP8xCzERZnVFI92OYo4,CmRbAAAAkh2-7pmt3ux8Y71Z8bywxt0-DWcOxIWU-tGNzJdpRMx0Xj-sE96IWqTezor7xePU9aKNaxEOElpKa7458PqJgNS4GXBq8G2LCB_4njoYGhNvaHOjsb_JtjgPCqgQmwdyEhApjZyFIAks86FCV025-yxoGhRIdrhJx5JKZxdAOV_D_Ey7k_S7zw,4b8b9132f09178381ee308f7cbf8431f477d8b68,106.4346979,11.0603258,106.4163314,11.0238316,106.460148,11.1113618,"sublocality_level_1,sublocality,political",11.0675967,106.4382397,5418.689920463917
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã An Nhơn Tây,27508,Xã,,Xã An Nhơn Tây Huyện Củ Chi Thành phố Hồ Chí Minh,An Nhơn Tây,"An Nhơn Tây, Củ Chi, Hồ Chí Minh, Vietnam",ChIJ3UVcWY8yCzEREfZZRRjBM7I,CmRbAAAAiluN6iRL57Q-0TxFGo_l6T5FKHV2MZFDVO-d_FDkzSRPonaIzAvGOPi7lRVV5IfFy4crLfnpNFn38DexumP8upWuRRkDBn2-7YhsNfJWxERY1Qu1p-BhqkLg4gkPEk4ZEhDbtpReOH-UbpKDBVylIhYYGhS0WSrq5HilWO5cwmEREIRMVtpPZQ,2b8138f29859cf0f26807d02498d994079d9b40c,106.4759262,11.074436,106.4550412,11.0437375,106.5342093,11.1036752,"sublocality_level_1,sublocality,political",11.07370635,106.49462525,5452.358123742312
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Nhuận Đức,27511,Xã,,Xã Nhuận Đức Huyện Củ Chi Thành phố Hồ Chí Minh,Nhuận Đức,"Nhuận Đức, Củ Chi, Hồ Chí Minh, Vietnam",ChIJkT5cuWotCzERaasR0UK6BlM,CmRbAAAA01ZMAwGx0SqKBhys849X5R6g4sTWPWfh2I2gHLqArYB5pqv-lxApE9zmpmoH-qPZYLljgwVP5fyal6wa3dKIwgWL7B5JQ5m2c89k30pjEY2hY-sOHjxSA9phbxKe2ekdEhDq2LExIovh6qTp-GCkrTDIGhTLRSaE0CHYYzKlV0hRkbfAAYt8FA,efbd5d32b768d52c3d60f0011489a554d0a5ecfa,106.493598,11.0461163,106.4704369,11.0068239,106.5498412,11.074544,"sublocality_level_1,sublocality,political",11.04068395,106.51013904999999,5736.822526809483
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Phạm Văn Cội,27514,Xã,,Xã Phạm Văn Cội Huyện Củ Chi Thành phố Hồ Chí Minh,Phạm Văn Cội,"Phạm Văn Cội, Củ Chi, Hồ Chí Minh, Vietnam",ChIJbal0DUgtCzER5bb57ykLjVY,CmRbAAAAIu4uBMzHBvCo1Uz5m1bH8hBZThIzxgbo28VQ8NCQ77inPHG3_xeqtdP7dM4-IoMAZxT95qui4mgjgth-vxuNVnzSjUKmBasSzDl_pJ_6uxKhooFN-huxaCt8i9AgilJtEhASFAdx-GhCqysXMtYnoR_tGhTZQwJj0nL7Fx_-RDv0B_NfU9u5sw,f919c31030ad91b110ab950d87c897a7ff10372a,106.5171626,11.0338732,106.4931177,11.0118369,106.5542828,11.0685423,"sublocality_level_1,sublocality,political",11.040189600000001,106.52370024999999,4588.480269186463
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Phú Hòa Đông,27517,Xã,,Xã Phú Hòa Đông Huyện Củ Chi Thành phố Hồ Chí Minh,Phú Hòa Đông,"Phú Hòa Đông, Củ Chi, Hồ Chí Minh, Vietnam",ChIJ52OQ49rSdDER2ZgDOUZoP9U,CmRbAAAACgR3W0TtOZI-Qpuu8RUcxlKrhuhdFIhdoACYbJRAmTwo5g-qf9AOmk-yq6P4-M4OB4n13tq-TxZ7wwA6Yo32sIPAu2sy3n1wYMqecluHWK_FAAbT5FLOEAveX__lIOyrEhAgvLokXpJ9MTTyYZk52x4NGhQGgNWO11HOxfl1gOCDI7p4Kt1WFg,19ec0cd9bd69992505f82e74342ee585072789a7,106.5642998,11.0203175,106.5154982,10.9949651,106.5830148,11.0546118,"sublocality_level_1,sublocality,political",11.024788449999999,106.5492565,4954.099020273184
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Trung Lập Hạ,27520,Xã,,Xã Trung Lập Hạ Huyện Củ Chi Thành phố Hồ Chí Minh,Trung Lập Hạ,"Trung Lập Hạ, Củ Chi, Hồ Chí Minh, Vietnam",ChIJz-AaSrUtCzERlp-XK18pTiU,CmRbAAAANqgRLLDC-cTfK8uy3govNIx0lXini3cFOuECjZnYrloItxL5QSAWokC0N2ugfcfVX3IoON4fxL2jOYJuhpHmB5rLc0qQyNFvcKF-AgRV0KbQ1krxvxNUXtWBhVrVEW6nEhD-PTCjxHvbNN4ZzP3JdY5gGhTK9paA-Cc2kFDsrKiA7Gt_wW-yFQ,6b6f82bac7741e29cecad4e909e5cf84aff667be,106.458256,11.026217,106.439978,10.9864026,106.4911544,11.0549065,"sublocality_level_1,sublocality,political",11.02065455,106.4655662,4720.0037455298925
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Trung An,27523,Xã,,Xã Trung An Huyện Củ Chi Thành phố Hồ Chí Minh,Trung An,"Trung An, Củ Chi, Hồ Chí Minh, Vietnam",ChIJbZM4p1LSdDER_oC_eMpU9Jo,CmRbAAAAAf4Y_U7rwbnYPCDVj2fK2Fws09SsIYA1A3ACatZoiXlzt0cTFWl4fvW5RJlgLQdJUD-5SS9P1mrCO2pjTQbNY-Q-83YsmDI6Hovv-tqdBtZDk2QihPqMx-xvrdy0c0UlEhALee6xs-GBhxcNRbuXlHvUGhRS63oiBYKDLK1xKU-X8BKzUpzxew,7504d89da44b7ac26d15e119a04007fc2eb652fd,106.5893129,11.0048859,106.565945,10.9825664,106.6213918,11.0457979,"sublocality_level_1,sublocality,political",11.01418215,106.5936684,4635.619685047823
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Phước Thạnh,27526,Xã,,Xã Phước Thạnh Huyện Củ Chi Thành phố Hồ Chí Minh,Phước Thạnh,"Phước Thạnh, Củ Chi, Hồ Chí Minh, Vietnam",ChIJk_lCCIYuCzERdQjKdZBfFcA,CmRbAAAATXv9Ux3xS-SqIqQzApYcL66jliKlDzw0W30rcpF-zb9otbAOmaNQI5UTPeETix4ZJzoKK2rUoNXr1mTAWLRWrQI6nS9GMvXH9n6df_ggqkDtt17G4lR4l-saUpNUeahcEhBjTjQTc7jYDsB-kOXDWI89GhS_vbt7yjijR3Mkor9D7qrZCOwTBA,2c6e9bb967c95298b794fd704adddaf8144ef3f4,106.4288088,11.011451,106.4088428,10.9886566,106.4504492,11.0453212,"sublocality_level_1,sublocality,political",11.016988900000001,106.42964599999999,3881.0005121402633
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Phước Hiệp,27529,Xã,,Xã Phước Hiệp Huyện Củ Chi Thành phố Hồ Chí Minh,Phước Hiệp,"Phước Hiệp, Củ Chi, Hồ Chí Minh, Vietnam",ChIJC66rrwYsCzERjwWa4Xm-iWc,CmRbAAAAHOhd0SivHckDIGdPCzdSm1Qr0qDQiHFzz7w8Bzb0XeUYlKN-vKKRd_EGpseDX7WqvLvbdlMTgPdVy2W9k1miIADo3xdnch5ykc3ylzyj40y-7bK1XY4TjBAcJLwZH6qUEhCHfwKyf1cNRe8DNv5BABk_GhTG4ayNzPTTrRpLm3pQb3jArQlaEw,313d669ecc267e1a88060f4f286e2a37730a4693,106.4464766,10.9831531,106.4225005,10.9494923,106.471585,11.0157029,"sublocality_level_1,sublocality,political",10.9825976,106.44704275000001,4550.009650921085
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Tân An Hội,27532,Xã,,Xã Tân An Hội Huyện Củ Chi Thành phố Hồ Chí Minh,Tân An Hội,"Tân An Hội, Củ Chi, Hồ Chí Minh, Vietnam",ChIJsaiM5YQrCzERCRwrCb4G0tg,CmRbAAAA6GuMRc0_KIqN_XrFr4RuNSS5IcgN1IIGSeiUVQrfK7VS5KNaWEjK6w3eALceWrTkLDFwhPbJG93k0Jc6sITyewwYFjcDc6I_dDSkNYN51FaIEn7og9QpkxPMGi8gkq56EhDg_NEy9bLXpHBKD-n2nzBaGhT-9g1dvzZXRzRuJbR3dYyTu4nSBQ,5035b1069af8579ac56fd1af6c7a8a454937c33f,106.4818167,10.9593528,106.443615,10.9250183,106.5155518,11.0084458,"sublocality_level_1,sublocality,political",10.966732050000001,106.4795834,6073.490551604956
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Phước Vĩnh An,27535,Xã,,Xã Phước Vĩnh An Huyện Củ Chi Thành phố Hồ Chí Minh,Phước Vĩnh An,"Phước Vĩnh An, Củ Chi, Hồ Chí Minh, Vietnam",ChIJp8q9CKUsCzER9wYKsyHmD7I,CmRbAAAAeoz_BOVTJVI3ZkWFqSR-y0P8JSIwxnPSPLX82a1UvD0IgK7qbxdl2VipCmLP-RDv4hX65xzTdBEKf0AYSSSiOwWC64sE6HA3XZD7b6H0L92im2UWca7Lubdw3a2euYzMEhA4nAelHlUU8Yby4Wm5ectkGhR3X0qJBNiFsrGpMkn8dRrnWPsI0A,c5a7fdf6b4c6f51458faa37bf23c1996544145e0,106.5230542,10.984377,106.4968407,10.9569147,106.5449756,11.0071488,"sublocality_level_1,sublocality,political",10.98203175,106.52090815,3832.019804247552
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Thái Mỹ,27538,Xã,,Xã Thái Mỹ Huyện Củ Chi Thành phố Hồ Chí Minh,553 Provincial Highway 7 Cu Chi,Vietnam,ChIJAfZs9MUuCzERFrKA7OWqBZw,CmRSAAAAqrcgTqnNlS2S2xjhM40PIvx4wx52z5G1VBTz7o1GP4OlTGSA0g0Y8r-tl1SttN-NkIHr1oME2_A5Y4e0Cxqfd-eEP-4LV0ohTCA5GR6IpFYoz9MmdBEWQ0Aqe079PFirEhDLsYZL4vXSFPySe4g_iK3tGhSDObdE5eCFubdrcQmRt4fq8bY64g,2fd8d8eba557e51bf49b7ee24dc26389d7bf6d75,106.409935,10.990917,106.4085860197085,10.9895680197085,106.4112839802915,10.9922659802915,"bus_station,transit_station,point_of_interest,establishment",10.990917,106.40993499999999,210.06344956915785
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Tân Thạnh Tây,27541,Xã,,Xã Tân Thạnh Tây Huyện Củ Chi Thành phố Hồ Chí Minh,Tân Thạnh Tây,"Tân Thạnh Tây, Củ Chi, Hồ Chí Minh, Vietnam",ChIJB7_VBGrTdDERzCPVzH5csJ4,CmRbAAAAitpbFxnj20l55zoMOsbMuO5EdKwNO8_f8YyvspUFvZBQUD8UmfZv3njbb2P6aceu4WqxJ8L0M0FUoMVOzwZxcZs8SXjBH5J6zzSUrIuoZS77_BZwdhMoMS3ZlFoh8p2AEhBvwM7qz5WDc9KkotMsN7PbGhSVG_hFOvw7a5P7QhkBc8gSoGWsMw,61bab9ea91ede0f7e3ff54957bca528a01950793,106.5642998,10.9875463,106.537621,10.9706038,106.5806329,11.0060761,"sublocality_level_1,sublocality,political",10.98833995,106.55912695,3064.112484027711
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Hòa Phú,27544,Xã,,Xã Hòa Phú Huyện Củ Chi Thành phố Hồ Chí Minh,Hòa Phú,"Hòa Phú, Củ Chi, Hồ Chí Minh, Vietnam",ChIJ8_BpMfLTdDERVDlePdnx0Jc,CmRbAAAAYfUzx5XA_GJ49oxPGtW6-kyhmLIvZ9cmwN_dDeEcRDtazk5R0iHFPx3eiO_R-rTNUL7iPDHgNyvxkt98ZkugZzIihIeI4VvZP0I8Izsu19hvHVaomrtS_S_RxFW-ZPquEhBUpQdu18FC3HzK_NstENcJGhQdD1g4UrxG_4OqzNQ46OmODcB_8g,652dcf230961210d35eb81b80386c8639ec8a8d5,106.6143944,10.9765654,106.5930675,10.9574829,106.6278076,10.9968958,"sublocality_level_1,sublocality,political",10.97718935,106.61043755,2895.960018956625
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Tân Thạnh Đông,27547,Xã,,Xã Tân Thạnh Đông Huyện Củ Chi Thành phố Hồ Chí Minh,Tân Thạnh Đông,"Tân Thạnh Đông, Củ Chi, Hồ Chí Minh, Vietnam",ChIJ1WxXVG_UdDERWmS8vJHuajc,CmRbAAAAQz-H0wurdojmEh_E1okWKARSFyyu0A3-2QJ3WFTQqqR7WIHgEc6yQUgjyKcQxmK_K5IW0tyZGuYS8Kkb4VHCLvWeZiV5AeLce7cerbDlepIO1lgcbgFemX42GsiPT-1cEhAFE4GldLSXl9nG6xxE95s-GhQ1_KLppIdbmV4uhwA_XcM4IbqkTw,da186f1ee7edaccdc9e9b2188ec67d0f05eb32bb,106.5937658,10.9586085,106.562469,10.9229708,106.6255117,10.9836737,"sublocality_level_1,sublocality,political",10.95332225,106.59399035,4817.029291623814
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Bình Mỹ,27550,Xã,,Xã Bình Mỹ Huyện Củ Chi Thành phố Hồ Chí Minh,Bình Mỹ,"Bình Mỹ, Củ Chi, Hồ Chí Minh, Vietnam",ChIJXYTY1h_UdDERb4566yjTKlk,CmRbAAAAFvHpMLBTMH4PiBSgEDcdmlqe67EVdbEX-ywiEx3DYHFsJg5fE5AMMLifYPJD24Yt2y_rE0o0OkfL-wsst8m62GHxeUCGM_zX3dwBsjblt32LYjmYfkvZgcPO5PsFd1bAEhDrq66R2aWY4d6agOQ8c92SGhTi-erlOtSpy1T_8MxF_XsZWnjzhQ,707e951cbd8ad312622523512369ed72570a8962,106.635025,10.9399403,106.6004168,10.9145221,106.6572261,10.9813998,"sublocality_level_1,sublocality,political",10.947960949999999,106.62882145,4838.688501204162
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Tân Phú Trung,27553,Xã,,Xã Tân Phú Trung Huyện Củ Chi Thành phố Hồ Chí Minh,Tân Phú Trung,"Tân Phú Trung, Củ Chi, Ho Chi Minh, Vietnam",ChIJUUX-0cbUdDERrlP7fiDy_sM,CmRbAAAAExgm5uPQtrWzIOmQXuLRHoBLFo4O5-tZOnORhqyfLZvYQPyj06FmCEb_KPd2sh86p-PUl1rkjAHUfC0fL4t4WQbyskWD3WT5b98oSNJI7B5EARDt4WzxHnZEgkUJzsQIEhDw-2jAj55rSPCp9eMpiZCAGhQ62OQ4YpHvuIlcrVJRMkHLoZmPvg,d562b3faa712469f95615e37ae305f6b8415b0c6,106.5411065,10.9389375,106.5185774,10.915976,106.5856863,10.9772216,"sublocality_level_1,sublocality,political",10.9465988,106.55213185,4998.369292697536
Thành phố Hồ Chí Minh,79,Huyện Củ Chi,783,Xã Tân Thông Hội,27556,Xã,,Xã Tân Thông Hội Huyện Củ Chi Thành phố Hồ Chí Minh,UBND xã Tân Thông Hội,"1 Đường số 28, Tân Thông Hội, Củ Chi, Hồ Chí Minh, Vietnam",ChIJfaNusEErCzERswMyDwF1prY,CmRSAAAAYttM1weMhqCGVqQWtIc9dqreYdR1CPDIRMc9o-HN5DJNUg0_6v-3GRwhw-AFdRUAAmnPdfdVEDhCyg-_UWDz0_ODT9HX4fJ5WvRblhWqV3vYX6wqKxhXKiAAyYcheb76EhBRVMa4O27uquTgo39rsibiGhTdIeEDlAi-v7uSI62xKFtfE2BhoQ,011315eaf355a1f85e21e7c84349b9719eb6c38b,106.5133215,10.9555622,106.5119930197085,10.9541983197085,106.5146909802915,10.9568962802915,"local_government_office,point_of_interest,establishment",10.9555473,106.513342,210.07578900842321
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Thị trấn Hóc Môn,27559,Thị trấn,,Thị trấn Hóc Môn Huyện Hóc Môn Thành phố Hồ Chí Minh,Cultural Center Hoc Mon district,"3 Thị Trấn Hóc Môn, TP, 48 Bà Triệu, Hóc Môn, Hồ Chí Minh, Vietnam",ChIJ0SDA54jVdDERR5hQQ6WT73U,CmRRAAAALz7VgP85mnbEJWQhF_bovk_kj1OpNA4pXJdRmkUo5CteTuqf-hb_-le454rkwjmCGyVIEB-KD2Rg9Y3sM3kiS2xDe8h0fT4qFm8Yf8dah-CgtmM1ITVTWV_fAzgGUdKpEhCaBhD55w2VrwA0QGh60tLiGhSSP-_y5HSkkTRqD2mFPisfp6EcWA,d19040093676eba1961cc4d75898c9608dc752ca,106.596061,10.8860993,106.5945790697085,10.8848282697085,106.5972770302915,10.8875262302915,"point_of_interest,establishment",10.88617725,106.59592805,210.09987822514714
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Tân Hiệp,27562,Xã,,Xã Tân Hiệp Huyện Hóc Môn Thành phố Hồ Chí Minh,Tân Hiệp,"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Vietnam",ChIJdxjxeKPVdDERdrqmvHGHTQw,CmRbAAAAqvGtFItxq7PgFtMlMVIemkCxmewcLgV26NhH6JmuzqSwT74AJt3sn6D6nrxeSN_mFPt3QmcWDLKctXK1GItSB5SLaBOUYkC7iFUzafyJ5f-Swn66cRczuoAzRVvK3z8wEhBfgHYjGbl3WLzF7fWfCdf8GhQ3F2VIYs2wI5e4tWQmSKhr7VWb7Q,9ff9f1856bc1f8e06f42c0db984a1a73bf5d586c,106.5912473,10.9084099,106.5630709,10.8910084,106.6190703,10.9284543,"sublocality_level_1,sublocality,political",10.909731350000001,106.5910706,3696.471651067839
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Nhị Bình,27565,Xã,,Xã Nhị Bình Huyện Hóc Môn Thành phố Hồ Chí Minh,Nhị Bình,"Nhị Bình, Hóc Môn, Hồ Chí Minh, Vietnam",ChIJtdW0RVLWdDERCwgpReN50KE,CmRbAAAAIBCEm3gfph85FlZrjESQqr1EjaElA_lMvtrOXt7JCACOWgbPj5WcQojSGp60T9ChwVZoppoUO5WujquyIBq9cpK986W1VML-ehJ--vONfauR900ZYXG12saD81zrk_lDEhCvlfR_VSDih4FW_Z6xWysJGhTQhZL70a8QZMu-cSenuZ1_cSVWug,4a79983b8e79a4a99e579886dedea31018c6509f,106.6733441,10.9132585,106.652178,10.8983939,106.6925079,10.926532,"administrative_area_level_3,political",10.91246295,106.67234295,2699.240971692933
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Đông Thạnh,27568,Xã,,Xã Đông Thạnh Huyện Hóc Môn Thành phố Hồ Chí Minh,Đông Thạnh,"Đông Thạnh, Hóc Môn, Hồ Chí Minh, Vietnam",ChIJv3wX4GzWdDERy-cWP3b-6qk,CmRbAAAAczHNDm57zD6PiymULpzDQCkhVAHhAkPzAJ82FFSFmpquzFdh-Yib_fpFtywcQaTv4FgE3FyE5ecxUg-mo8MY8kLAy0rsIgBWYz1xwnuQRQY5THZQCv-viXs_Lrv2swDNEhCaFvaWmYdf8Wy39LZ2d0y5GhRLjXwGg5WIiBMpKztsFxweAsYThQ,4ee1eda4c26884570c92b42544b8476211245579,106.6468148,10.9065528,106.617199,10.8852959,106.6706301,10.920095,"administrative_area_level_3,political",10.90269545,106.64391455,3498.186351728031
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Tân Thới Nhì,27571,Xã,,Xã Tân Thới Nhì Huyện Hóc Môn Thành phố Hồ Chí Minh,Tân Thới Nhì,"Tân Thới Nhì, Hóc Môn, Hồ Chí Minh, Vietnam",ChIJ32ItQUnVdDERCzlT8DN0HfY,CmRbAAAA7FkvJ1QWsa0S9bi6qepS7Ji2OC3VKi8bN3UO_Pamlr1Xk8Tmp8qWsSvEswjwrVZb3ac7ocGk7cHIfaVo3U4eBrFLpdCjlroOGC8jfy8tTtWAfkZpAqYF39OWuCh3Y-tHEhDvJ5BX0kL1hnpk7bNZchPWGhSKf-Ik04ILAoxDgyPoB6zJbtFOCQ,257f3ecd1a2a624bed049dd788dfae9567fbaafa,106.5407299,10.9015143,106.495165,10.883822,106.5887821,10.921131,"administrative_area_level_3,political",10.9024765,106.54197355,5512.503185767646
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Thới Tam Thôn,27574,Xã,,Xã Thới Tam Thôn Huyện Hóc Môn Thành phố Hồ Chí Minh,Thới Tam Thôn,"Thới Tam Thôn, Hóc Môn, Hồ Chí Minh, Vietnam",ChIJH54ZKO7VdDER5656N66moBo,CmRbAAAAvKTX65v3A3oPPLWxgXvo7_KGXKcDBSBktGzIlWfytrg7kG3Wpl98FMgNHisaGX_jZHZ5vC_qTUuzAZ492cfuRCSH2pVt4FEC-PfbwMfdZxSRD9Xmz3DiVbXWvYlm9dBCEhA-XqF2f0DcWiSZsd7Khj0CGhSclJayZCmqHx-dN6te-Ccl8HsOyA,9863a3d49b981d6b5bf10d69c2b770b14962907a,106.6114474,10.8976059,106.5979838,10.8703645,106.6278183,10.9125795,"sublocality_level_1,sublocality,political",10.891472,106.61290105,2855.118788119856
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Xuân Thới Sơn,27577,Xã,,Xã Xuân Thới Sơn Huyện Hóc Môn Thành phố Hồ Chí Minh,Xuân Thới Sơn,"Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh, Vietnam",ChIJB4TB_6EqdTERBO_Wd2BE9Iw,CmRbAAAA_pIpv9e_VKVTCMH_ZlwQ_stIo4K6Y0GElyc0V0ZnkDXnM0h-wPPKWWgUFG4rDttTbMKYNfbwdry5M1Ee35eITkiBwPn0tSO-vYRa-r2K8xWo0-nY6Spa5FdaP0OYY_jYEhAqiy-Ug4Cp7EZkPMaolkm0GhSlFtkTxCmytN--nxelY7QWyOEWrQ,cb85f67f236043d1be95e4b93ddf77d4c3315381,106.5525145,10.8790427,106.5255089,10.857653,106.5911641,10.89998,"administrative_area_level_3,political",10.8788165,106.5583365,4285.5021274448345
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Tân Xuân,27580,Xã,,Xã Tân Xuân Huyện Hóc Môn Thành phố Hồ Chí Minh,Tân Xuân,"Tân Xuân, Hóc Môn, Hồ Chí Minh, Vietnam",ChIJc7fdCm4qdTERX-JuiD8FdOo,CmRbAAAAMmbz9rVxOLtG3tmi7FaXvHjhOkHSaVULgePP5dcGB2mAZlxXYDVIMTR5kFW5oyArf1MqKW9GzY4-0SbgbeJAk_eE_31FB2p8XHMaxJ2HgWXyMoIdv4b6-2x5R7HMfppwEhB3Ygvs015SVfyV_C-7iJKmGhRP5VEpnQtGInS0WmFMrpJcRe_ndQ,3f34ed86ffde4509d1ecf5c993e431d3a4eefdc6,106.5967126,10.8684249,106.5834293,10.8553552,106.6155339,10.8840958,"sublocality_level_1,sublocality,political",10.869725500000001,106.5994816,2370.4592881757117
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Xuân Thới Đông,27583,Xã,,Xã Xuân Thới Đông Huyện Hóc Môn Thành phố Hồ Chí Minh,Xuan Thoi Dong Commune People's Committee,"54 Đường số 7, Linh Trung, Thủ Đức, Hồ Chí Minh, Vietnam",ChIJZSW-YWQqdTERGDDCyRRnIz0,CmRRAAAAyFbXYlWBk46HJVtcKcvyjIOrwRCCAZKdCgacwWE4r3955uxBiY0RDoOKYwYdxvTTkWNSxglFLzy4CwAOPIPHz0JgIJZIiafEhxI3M8-mgezEIUVeExMJm3NhTus_HwuCEhAO6unRop6K6iOMKnsz2iPnGhSP-x54VM92ukvqIFe-D19T__xKTA,d2049de9bead5f7515e023f40953c99673ce6777,106.5890718,10.8687479,106.5877228197085,10.8673989197085,106.5904207802915,10.8700968802915,"local_government_office,point_of_interest,establishment",10.868747899999999,106.5890718,210.10590736892902
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Trung Chánh,27586,Xã,,Xã Trung Chánh Huyện Hóc Môn Thành phố Hồ Chí Minh,Cơ Sơ Bột Năng Trung Chánh,"39/3 Đường Hồ Ngọc Cẩn, Xã Trung Chánh, Huyện Hóc Môn, Thành Phố Hồ Chí Minh, Vietnam",ChIJP31szxUqdTERUiZROzYSOjI,CmRRAAAAdNeQOPIc5X5sWHoPBCwEb9LqlLgy7XqwX4W_Vk2nHcQ-vHkg_Sw5D06ysduZr92HBhk_S7tGjjjgtXCCfAjVIvJjAQQc346298WH9UKMG_BXgCX67VLqTCGoN7RTSA0xEhBQJlArPizuZ3S52CVQl_SXGhTSjanmFJoMAxMjvDQWhlFecmyJLA,c42a55639ee43c7157b9fd04a6b1ce4aa4aef974,106.6104599,10.861606,106.6091109197085,10.8602570197085,106.6118088802915,10.8629549802915,"point_of_interest,establishment",10.861606,106.6104599,210.10837518292593
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Xuân Thới Thượng,27589,Xã,,Xã Xuân Thới Thượng Huyện Hóc Môn Thành phố Hồ Chí Minh,Xuân Thới Thượng,"Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh, Vietnam",ChIJXY9A1ugqdTERVV3_gvM8Sis,CmRbAAAAx-oUA8iUKrsBfJD_smjO2PG2ugsUvO2AG2HMqjFagj_Eq3zl4dpdfwfu2q2_wXsI90zNbO2lMJLbR_Wv6GUAzL9UFgQnvhEs8hGGOVkSvjiRdN-HVNSjdSRIQg8ealbLEhDXB3G5NwQ2DX5JgdUers_XGhTkG437qRRvXd992UTnucfdl8pBwQ,14315c4e34e3e9224c4d72fc6eade9bca17d1376,106.5642998,10.8565784,106.5288795,10.8356558,106.5989178,10.8718688,"sublocality_level_1,sublocality,political",10.8537623,106.56389865,4319.286422050158
